message_content,prelabel,label,cleaned_text,has_caps,has_phone,is_kiswahili_sheng
"Finish uploading your documents to start making money on your terms with the Uber App, Christa t.uber.com/u_doc\nReply STOP 2 to +1 415-237-0403 to unsubscribe",2: High-risk scam,scam,finish upload document start make money term uber app christa reply stop unsubscribe,True,False,False
"DEAR MERCY Confirmed your serial voucher No-286286. ksh25,750.00 has been credited to your MPESA ATM kindly link your line with our ATM Dispencer machine to confirm your balance within 4 minutes. Sender; Royal Media",0: Legit (Low-risk),legit,dear mercy confirm serial voucher credit mpesa atm kindly link line atm dispencer machine confirm balance minute sender royal medium,True,False,False
Tuma kwa hii 0723310005,0: Legit (Low-risk),legit,empty,True,False,True
"RI138NGWQV Confirmed. You have received Ksh4,530.00 from  Emmanuel Omnari on 11/11/23. New M-PESA balance is Ksh(LOCKED).To Unlock dial *334#.",2: High-risk scam,scam,confirm receive new pesa balance ksh lock unlock dial,True,False,False
"SFN6XWLHK7\nConfirmed.You have recieved ksh3,240.00 from KELVIN KANDIE on 23/6/24.New M-PESA balance is ksh(*LOCKED*). Pay Bill's Via M-PESA.",2: High-risk scam,scam,confirm recieve new pesa balance ksh lock pay pesa,True,False,False
Burna boy tickets available\nDm😊,0: Legit (Low-risk),legit,burna boy ticket available,True,False,False
"Hello there!\n\nWe are hiring freelance academic writers to complete homeworks, assignments, papers, research, and projects for pay.\n\nUnskilled people will get online training.\nYou can use your phone or laptop to do and submit the tasks.\n\nJoin our WhatsApp group by clicking below:\nhttps://chat.whatsapp.com/CK1GMwwKjItCmEm7F0QXOU\n\nOr visit our website:\nhttps://dub.sh/uhs1STc\n\nSTOP *456*5*9#",2: High-risk scam,scam,hello hire freelance academic writer complete homework assignment paper research project pay unskilled people online training use phone laptop submit task join whatsapp group click visit website stop,True,False,False
"Dear tenant ,,\nClear Your Rent Balances NOW  9th Sept 2024.\nAll rent payments should be paid to our DTB BANK account below .\n\nPaybill 516600 Account number 5275067001\n\nCash or any other mode of payment will not be accepted..Kindly Comply and pay on time \nRegards,,\nManagement.",2: High-risk scam,scam,dear tenant clear rent balance sept rent payment pay dtb bank account paybill account number cash mode payment accept kindly comply pay time regard management,True,False,False
"Notice! Dear tenant, Effectively from this month(mar) all renat payment should be made on LIPA NA M~PESA PAYBILL:756756 ACC No:254112489665 Kindly Comply/Note.",2: High-risk scam,scam,notice dear tenant effectively month renat payment lipa pesa paybill acc kindly comply note,True,False,False
This year has been so hard but,0: Legit (Low-risk),legit,year hard,True,False,False
"NOTICE!!\n\nDear Tenant, \nWe wish to notify  that  you clear all rent arrears by today 15th November 2023.\n All  payments should be paid to our new;\n Housing Finance Company Limited Agent\n Absa Bank Account \nPay Bill No. 303030\nAccount No. 2049911885\nCash or any other mode of payment will not be accepted. \n\nKindly comply.\n\nRegards,\nManagement.\nTel. 0772547883.",2: High-risk scam,scam,notice dear tenant wish notify clear rent arrear today november payment pay new housing finance company limited agent absa bank account pay bill account cash mode payment accept kindly comply regard management tel,True,False,False
"Hi, your account has been credited with KES 37,950\n\nNew Balance: KES 38,002\n\nRef: SFD6JZR38P\n\nINGIA> pepea.ke SAA HII \n\nDEPOSIT, UPATE HII PESA BY 4PM",2: High-risk scam,scam,account credit kes new balance ke ref ingia upate hii pesa,True,False,False
CONGRATULATIONS & WELL DONE!YOUR NUMBER IS APPROVED.GET sh5000 INSTANT CASH FROM LIGIBET.SEND sh20 TO UNLOCK YOUR WIN NOW.PB:299690 AC:BET STOP *456*9*5#,2: High-risk scam,scam,congratulation number approve instant cash ligibet send unlock win bet stop,True,False,False
"NOTICE! Dear tenant.  We are writing to let you know about a significant modification to our rent payment procedure. Effective from this SEPTEMBER  all rent payments will be done through:  LIPA NA MPESA  PAY BILL  Business number :4140343 Account Number ( your name or house number) NAME:APARTMENT SERVICES AGENCY  Cash or any other mode of payment will not be accepted deadline 7th SEPTEMBER.  Regards, Management.\n",2: High-risk scam,scam,notice dear tenant write let know significant modification rent payment procedure effective september rent payment lipa mpesa pay bill business number account number house number apartment service agency cash mode payment accept deadline september regard management,True,False,False
"When the time is right i will make it happen says the lord🙏 Reply with 5 to give hope to your callers  with this message. To Stop reply with STOP.""",0: Legit (Low-risk),legit,time right happen say lord reply hope caller message stop reply stop,True,False,False
"Good Evening,\n\nHOT-FOREX gives You a Chance to get Guaranteed 25% profit Daily.\nSIGN UP > hot-trading.net and GET HUGE PROFITS DAILY! STOP *456*9*5#",2: High-risk scam,scam,good evening hot forex give chance guarantee profit daily sign huge profit daily stop,True,False,False
"Hello! Madam SUSAN, I've sent 8.9M$ via BARODA BANK, Clear  Container Jx4 and Jx7 M.T.C.N Code, USE:1587 Password: [48692A] Call&Sms  Dr.JUMA COllETA {(0785810509}",2: High-risk scam,scam,hello madam susan send baroda bank clear container code use password sm juma colleta,True,False,False
"New users only! Get bonus up to KSH 35,000 on first deposit. Deposit & Win Big now! https://rebrand.ly/playsimbasl1024",2: High-risk scam,scam,new user bonus ksh deposit deposit win big,True,False,False
"NOTICE!\n\nDear tenant ,,\nClear Your Rent Balances NOW  9th Sept 2024.\nAll rent payments should be paid to our DTB BANK account below .\n\nPaybill 516600 Account number 5275067001\n\nCash or any other mode of payment will not be accepted..Kindly Comply and pay on time \nRegards,,\nManagement.",2: High-risk scam,scam,notice dear tenant clear rent balance sept rent payment pay dtb bank account paybill account number cash mode payment accept kindly comply pay time regard management,True,False,False
"Good Evening,\nGet guaranteed 25% profit Trading With HOT-FOREX\n\nCLICK > hot-trading.net DEPOSIT, TRADE AND MAKE HUGE PROFITS STOP *456*9*5#",2: High-risk scam,scam,good evening guarantee profit trading hot forex click deposit trade huge profit stop,True,False,False
"Part-time or full-time online work, 1-5 minutes of work per day, 5000Ksh per day. Contact information:https://t.me/Jennife33998",2: High-risk scam,scam,time time online work minute work day day contact information,True,False,False
Jack Your capital account balance: 2185609.00 KES Sh.  Account number: uu5659 Password: yy99568 Visit link: jhxcq.com,2: High-risk scam,scam,capital account balance ke account number password visit link,True,False,False
"CONGRATULATIONS!\n\nTUMEKUPEA FREEBET PALE ODIBETS!\n\nREGISTER NOW, CLAIM YOUR FREEBET AND WIN BIG!!\n\nGET YOUR FREEBET: https://odibets.com/freebet\n\nSTOP*456*9*5#",2: High-risk scam,scam,congratulation tumekupea freebet pale odibet register claim freebet win big freebet stop,True,False,False
Rafiki nyakua free cash upto 100k daily!\n-\njoin refer&earn @ marakumi.ligibet.co.ke/win/\n-\nCopy link> share> make 10% on every deposit!\n-\nSTOP*456*9*5#,2: High-risk scam,scam,rafiki nyakua free cash upto daily join refer earn win copy link share deposit stop,True,False,False
"God changes times and seasons🙏: he removes Kings and raises others. He gives wisdom to the wise🙏🙌and heals the nations. Reply with 3 to share this message with your callers.To stop reply with Stop.""",0: Legit (Low-risk),legit,god change time season remove king raise give wisdom wise heal nation reply share message caller stop reply stop,True,False,False
Upload your last few documents and you could earn Ksh 250 per hour. Open the Uber app now. t.uber.com/u_doc Reply STOP 2 to +1 415-237-0403 to unsubscribe.,2: High-risk scam,scam,upload document earn ksh hour open uber app reply stop unsubscribe,True,False,False
"POLITE NOTICE Dear Tenant,  We wish to inform you that the mode of rent payment has changed, effective immediately. Kindly make all payments via our new Lipa Na Mpesa till number (Buy Goods and Services). 4469158 (SUMMIT AGENCY) Please note that all payments must be made by the 5th of September 2024.  Cash payments or any other payment methods will no longer be accepted.  Thank you for your cooperation and prompt payments.  By Management.",2: High-risk scam,scam,polite notice dear tenant wish inform mode rent payment change effective immediately kindly payment new lipa mpesa till number buy good service summit agency note payment september cash payment payment method long accept thank cooperation prompt payment management,True,False,False
MILLIONZ ZILIWANO! Play LOTTO for a chance to win GUARANTEED UGX 200 Million today. Play NOW by dialing *278# or *185*5*3*5# or bit.ly/3WDOw9b DND *196#,2: High-risk scam,scam,play lotto chance win guarantee ugx million today play dial bit dnd,True,False,False
Jingle all the way into the Holiday spirit  with a Christmas Tune.  with a Christmas Tune.  Dial *811# option 0 to subscribe!,0: Legit (Low-risk),legit,jingle way holiday spirit christmas tune christmas tune dial option subscribe,True,False,False
"Christa, in a few taps you could make Ksh 300 an hour with rides in Nairobi. Activate your account today.* t.uber.com/lJ8929 Reply STOP 2 to +1 415-237-0403 to unsubscribe",2: High-risk scam,scam,tap ksh hour ride nairobi activate account today reply stop unsubscribe,True,False,False
Tuma kwa hii 0712679444,0: Legit (Low-risk),legit,tuma kwa hii,True,False,True
🙏 Always remember,0: Legit (Low-risk),legit,remember,True,False,False
717221968,0: Legit (Low-risk),legit,empty,False,False,False
"The Lord is my strength and my defense; he has\nbecome my salvation, Psalms 118:14, Reply with\n44 to spread this message of Encouragement.\nTo entertain your callers with blessed is the one\nwho takes refuge in the LORD"" dial *811*608#""",0: Legit (Low-risk),legit,lord strength defense salvation psalm reply spread message encouragement entertain caller bless take refuge lord dial,True,False,False
"Look to the Lord and his strength; seek his face always, 1 Chronicles 16:11, Reply with 44 to spread this message of Encouragement. To entertain your callers with In you",0: Legit (Low-risk),legit,look lord strength seek face chronicle reply spread message encouragement entertain caller,True,False,False
I'm a project manager and we're recruiting a team. You can work from home. Daily wage: 2007-10026 Telegram.point. https://t.me/KD_Molly\nSTOP*456*9*5#,2: High-risk scam,scam,project manager recruit team work home daily wage telegram point stop,True,False,False
HELLO SIR? TRUST ME NIKUTUMIE GAMES SURE YA LEO WEEKEND .. PAYMENT IS AFTER WINNING. JUST REPLY  ( READY). IF YOU'RE INTERESTED,1: Moderate-risk scam,scam,hello sir trust nikutumie games sure leo weekend payment win reply ready interested,True,False,False
"WE ARE MAKING IT RAIN THIS  WEEKEND! \n\nJUST RELEASED KSH. 13M FOR 5000 USERS! \n\nDEPOSIT NOW TO PLAY, WIN & WITHDRAW ON MPESA",2: High-risk scam,scam,make rain weekend release ksh user deposit play win withdraw mpesa,True,False,False
"Hope you are having a great day. I recommended you to an NGO currently running a global campaign now in Kenya \nIf you are selected in the organization, they will call you for business partnership.  Kindly let me know when they reach out",2: High-risk scam,scam,hope have great day recommend ngo currently run global campaign kenya select organization business partnership kindly let know reach,True,False,False
"Dear Customer,  Reply with1 to set HADII YAWMUN MINAL AYAM  by ELMI AGENCIES  as your Skiza Tune.   Reply with2 to set Eid al Adha by Eid al Adha as your Skiza Tune.  Relive historic moments with Skiza. Dial *811*4#  to set Today In History tunes.",2: High-risk scam,scam,dear customer reply set hadii yawmun minal ayam elmi agency tune reply set eid adha eid adha tune relive historic moment dial set today history tune,True,False,False
🙏🕊 Psalm 118:14 “The LORD is my strength and my defence; he has become my salvation.” Reply with  17 to set as your signature. Reply with Stop to Stop receiving this message,0: Legit (Low-risk),legit,psalm lord strength defence salvation reply set signature reply stop stop receive message,True,False,False
"CONGRATULATION!\nYOUR ACCOUNT 254757547986 HAS BEEN CREDITED WITH KES 72,950\n\nNew BONUS Bal: KES 72,950\n\nRegister>wekelea.com\n \n DEPOSIT&PLAY NOW",2: High-risk scam,scam,congratulation account credit kes new bonus bal kes register deposit play,True,False,False
💪GOD has selected you,0: Legit (Low-risk),legit,god select,False,False,False
